180,81,39,56
181,86,64,67
182,86,52,75
183,54,15,12
184,93,79,98
185,19,66,12
186,3,58,16
187,86,88,3
188,26,4,57
189,97,28,55
190,19,29,72
191,55,14,4
192,91,88,6
193,62,4,17
194,1,11,60
195,6,23,16
196,92,19,94
197,80,60,31
198,32,41,44
199,77,66,60
200,92,51,47
201,83,73,91
202,71,100,45
203,17,94,41
204,56,62,16
205,72,61,39
206,52,28,17
207,19,43,52
208,93,34,38
209,64,63,98
210,29,59,85
211,87,53,89
212,13,7,73
213,35,88,16
214,70,49,48
215,22,95,40
216,99,25,30
217,22,40,53
218,53,75,9
219,84,82,76
220,4,28,67
221,85,42,17
222,64,89,38
223,50,28,14
224,19,92,43
225,76,46,61
226,61,93,1
227,77,88,98
228,59,54,11
229,24,86,49
230,9,55,87
231,25,58,54
232,42,87,53
233,39,31,36
234,7,67,45
235,28,82,7
236,25,38,37
237,91,26,66
238,5,45,93
239,27,35,39
240,66,99,64
241,1,17,1
242,92,50,72
243,71,65,51
244,46,45,74
245,81,66,86
246,91,20,42
247,65,26,51
248,65,52,68
249,78,62,96
250,84,25,74
251,88,76,85
252,63,98,62
253,5,83,73
254,26,5,18
255,51,50,39
256,20,32,79
257,51,75,80
258,69,82,76
259,59,4,10
260,59,45,62
261,84,43,7
262,89,77,96
263,93,35,22
264,14,9,64
265,85,94,4
266,14,24,97
267,3,33,46
268,66,61,48
269,35,56,45
270,80,86,15
271,87,91,17
272,36,11,67
273,38,28,76
274,92,98,48
275,21,36,7
276,32,52,4
277,91,34,68
278,60,56,33
279,100,64,45
280,37,53,37
281,29,57,62
282,96,4,60
283,38,16,92
284,40,52,16
285,65,49,64
286,24,97,83
287,6,77,78
288,13,27,49
289,81,86,21
290,21,49,99
291,99,36,62
292,83,16,74
293,44,27,79
294,29,11,8
295,12,58,14
296,78,55,16
297,54,59,70
298,7,54,6
299,6,82,45
300,61,25,30
301,84,36,41
302,61,88,97
303,97,80,86
304,14,27,2
305,47,96,29
306,59,1,5
307,100,29,62
308,67,8,61
309,98,50,81
310,92,58,26
311,24,82,17
312,57,14,89
313,1,34,6
314,15,22,49
315,57,38,44
316,50,60,1
317,69,35,92
318,96,47,50
319,6,77,24
320,47,24,40
321,86,4,37
322,90,82,65
323,89,73,93
324,78,54,64
325,27,59,11
326,6,57,31
327,92,28,94
328,77,38,56
329,70,68,57
330,56,92,63
331,34,79,40
332,42,25,78
333,90,85,34
334,22,97,41
335,28,42,4
336,74,97,49
337,46,43,32
338,54,96,41
339,92,77,45
340,46,27,3
341,51,31,59
342,26,46,52
343,54,11,39
344,28,97,84
345,61,56,97
346,90,94,87
347,9,54,97
348,49,85,56
349,52,11,60
350,26,56,65
351,56,53,63
352,88,65,94
353,21,69,21
354,58,82,86
355,69,32,76
356,94,69,32
357,97,24,40
358,74,79,39
359,12,4,39
360,77,51,21
361,74,5,31
362,28,36,8
363,64,77,11
364,17,32,86
365,54,75,3
366,26,57,4
367,89,66,25
368,17,8,26
369,43,93,43
370,99,8,91
371,91,99,8
372,50,29,80
373,80,25,68
374,42,35,65
375,91,22,53
376,46,97,35
377,98,37,69
378,74,79,66
379,26,19,49
380,17,13,100
381,28,36,40
382,73,77,52
383,2,22,43
384,35,98,38
385,96,84,64
386,51,60,62
387,76,28,81
388,90,53,53
389,14,18,99
390,81,9,73
391,37,30,18
392,47,55,3
393,40,18,53
394,92,13,8
395,65,2,16
396,97,2,48
397,98,68,24
398,70,64,53
399,90,61,11
400,8,9,97
401,17,51,26
402,54,1,96
403,26,96,37
404,70,77,84
405,66,27,69
406,10,95,35
407,70,26,52
408,58,91,96
409,66,93,81
410,24,94,11
411,36,26,54
412,77,64,41
413,46,41,22
414,99,7,86
415,81,75,1
416,71,99,100
417,60,40,63
418,43,56,95
419,76,70,77
420,18,45,39
421,12,9,70
422,62,23,19
423,23,43,41
424,46,95,3
425,56,85,77
426,74,57,61
427,30,70,97
428,42,55,28
429,1,25,21
430,90,11,86
431,19,41,41
432,21,65,15
433,26,56,47
434,63,28,2
435,98,39,38
436,98,24,45
437,17,45,39
438,35,6,21
439,68,30,11
440,86,41,68
441,34,54,31
442,89,80,53
443,55,64,49
444,6,17,74
445,76,8,80
446,75,2,80
447,83,82,75
448,30,65,73
449,44,9,91
450,67,46,53
451,81,96,19
452,66,59,71
453,97,84,45
454,65,98,12
455,28,59,73
456,58,47,93
457,49,83,49
458,81,11,84
459,64,25,94
460,76,77,30
461,1,95,73
462,45,75,31
463,20,79,84
464,22,85,1
465,71,86,81
466,2,3,72
467,88,63,75
468,39,66,85
469,75,62,43
470,58,8,90
471,25,46,96
472,5,50,58
473,40,22,5
474,96,26,22
475,21,59,75
476,5,92,82
477,12,43,41
478,11,36,38
479,55,54,39
480,87,8,77
481,43,91,24
482,82,87,56
483,73,31,96
484,79,95,39
485,1,33,44
486,91,29,14
487,78,4,80
488,45,23,82
489,46,52,25
490,56,15,52
491,10,81,73
492,66,34,71
493,4,46,12
494,63,75,70
495,39,60,12
496,88,55,51
497,38,77,14
498,21,96,12
499,96,12,31
500,13,49,65
501,51,16,56
502,89,61,57
503,30,13,79
504,14,79,66
505,10,3,20
506,96,36,6
507,30,100,32
508,96,31,51
509,54,32,50
510,67,45,42
511,88,32,55
512,45,26,16
513,32,13,88
514,36,28,92
515,60,48,44
516,75,52,29
517,96,90,51
518,97,18,67
519,91,56,61
520,40,66,19
521,99,84,33
522,96,51,6
523,74,81,82
524,74,20,90
525,51,65,59
526,49,53,49
527,59,12,84
528,64,14,20
529,9,82,46
530,28,14,9
531,93,70,17
532,47,96,68
533,34,85,32
534,35,25,5
535,94,91,58
536,13,87,25
537,89,8,55
538,81,11,99
539,44,95,45
540,22,56,42
541,2,55,69
542,35,99,95
543,62,94,24
544,91,5,77
545,50,89,1
546,76,52,65
547,29,1,80
548,81,80,91
549,45,44,96
550,4,8,87
551,86,92,7
552,35,87,71
553,69,6,20
554,47,10,66
555,48,79,63
556,64,18,10
557,50,77,56
558,90,77,16
559,27,52,100
560,52,85,41
561,36,1,47
562,52,68,67
563,99,92,58
564,33,96,95
565,46,27,87
566,70,3,9
567,16,91,29
568,99,20,57
569,66,37,57
570,100,12,57
571,58,47,20
572,73,57,53
573,9,62,68
574,26,17,9
575,16,7,34
576,17,16,51
577,62,16,55
578,43,56,18
579,44,33,29
580,63,60,75
581,17,98,54
582,10,65,71
583,1,5,48
584,28,26,55
585,94,14,93
586,50,34,21
587,72,10,30
588,82,55,26
589,42,59,19
590,27,80,77
591,34,43,22
592,64,23,70
593,48,30,45
594,100,13,21
595,16,76,14
596,67,72,51
597,51,66,81
598,54,35,16
599,89,58,63
600,33,62,62
601,30,26,34
602,14,90,54
603,2,79,78
604,30,99,2
605,78,81,41
606,57,82,55
607,4,34,74
608,93,26,38
609,32,56,59
610,32,65,8
611,67,65,6
612,38,25,83
613,90,30,33
614,73,76,64
615,47,99,81
616,27,52,80
617,17,85,69
618,21,40,15
619,31,100,11
620,39,88,64
621,79,26,83
622,49,36,90
623,90,52,63
624,7,42,53
625,29,27,14
626,14,52,25
627,8,15,38
628,98,69,7
629,85,64,28
630,20,61,86
631,76,69,82
632,34,18,75
633,75,33,54
634,37,37,75
635,51,14,38
636,65,84,77
637,60,37,11
638,42,8,76
639,37,28,30
640,51,31,8
641,34,74,8
642,26,85,17
643,3,64,94
644,32,15,72
645,87,62,69
646,88,8,25
647,25,27,24
648,19,59,49
649,20,47,72
650,37,17,24
651,13,83,52
652,61,55,55
653,79,70,9
654,42,33,50
655,57,93,87
656,88,49,38
657,67,97,97
658,57,55,23
659,44,40,10
660,96,25,75
661,76,76,9
662,20,83,54
663,37,89,56
664,13,33,71
665,94,27,14
666,12,97,90
667,75,53,12
668,72,10,76
669,54,36,43
670,34,75,100
671,18,6,31
672,32,48,56
673,28,14,18
674,68,3,72
675,46,79,38
676,60,18,2
677,41,11,43
678,90,75,79
679,38,43,61
680,24,55,41
681,20,17,39
682,48,98,19
683,18,4,47
684,60,94,51
685,20,3,30
686,18,61,92
687,98,91,81
688,43,97,1
689,3,43,31
690,13,63,55
691,78,56,84
692,36,9,93
693,72,97,74
694,82,8,47
695,48,89,90
696,94,95,47
697,47,57,47
698,3,51,77
699,42,50,98
700,48,33,8
701,12,16,47
702,37,88,48
703,3,53,65
704,36,83,36
705,71,73,32
706,8,61,69
707,22,97,61
708,70,1,4
709,57,60,23
710,93,28,66
711,96,35,100
712,39,62,28
713,9,15,41
714,66,44,100
715,97,61,4
716,75,52,86
717,37,89,32
718,77,74,75
719,38,35,45
720,68,91,78
721,63,33,39
722,12,95,17
723,28,6,16
724,19,35,99
725,63,80,19
726,59,26,65
727,37,44,9
728,33,67,31
729,38,5,31
730,70,32,43
731,70,55,26
732,2,56,25
733,69,40,94
734,54,64,37
735,5,18,92
736,84,11,88
737,73,48,82
738,63,51,51
739,7,15,50
740,25,63,10
741,11,71,84
742,45,8,23
743,38,70,92
744,34,9,13
745,100,19,97
746,31,6,26
747,57,40,49
748,18,17,60
749,19,56,34
750,73,79,1
751,51,94,24
752,3,67,52
753,93,7,5
754,49,54,27
755,21,57,87
756,67,45,82
757,82,62,52
758,2,50,61
759,99,7,37
760,47,51,14
761,24,69,34
762,67,15,93
763,2,70,37
764,22,40,85
765,75,52,20
766,21,39,13
767,8,100,73
768,58,5,75
769,56,13,62
770,94,53,41
771,5,67,7
772,79,21,71
773,97,35,45
774,49,19,1
775,18,41,1
776,94,65,77
777,2,60,52
778,73,49,6
779,36,20,9
780,55,40,41
781,74,100,89
782,94,83,68
783,64,56,100
784,80,96,69
785,75,50,100
786,38,93,42
787,62,49,62
788,49,12,98
789,2,29,76
790,56,99,63
791,85,45,42
792,42,63,89
793,35,75,49
794,44,26,42
795,93,73,84
796,52,55,77
797,30,40,26
798,25,60,72
799,50,50,27
800,96,42,70
801,11,64,79
802,51,13,98
803,49,26,33
804,19,54,8
805,85,59,36
806,15,34,64
807,96,34,61
808,95,68,86
809,99,75,64
810,2,52,100
811,49,40,75
812,61,48,32
813,78,16,10
814,52,4,5
815,78,8,53
816,84,32,85
817,4,62,31
818,81,96,91
819,91,53,4
820,67,68,70
821,81,32,68
822,59,23,54
823,37,64,11
824,41,66,30
825,31,56,15
826,28,71,75
827,85,30,54
828,40,39,7
829,97,36,52
830,42,51,17
831,60,67,57
832,94,73,11
833,16,31,33
834,37,50,84
835,86,77,85
836,79,79,52
837,50,21,89
838,15,77,47
839,73,90,98
840,94,49,15
841,40,95,4
842,59,61,89
843,68,3,66
844,73,45,29
845,84,72,87
846,5,91,70
847,79,65,29
848,84,71,11
849,1,60,50
850,96,34,27
851,56,22,70
852,24,27,1
853,50,94,42
854,92,92,74
855,49,95,41
856,72,72,46
857,55,44,37
858,36,39,64
859,34,57,5
860,54,5,71
861,49,97,81
862,58,86,42
863,5,34,63
864,11,29,98
865,78,6,68
866,12,22,81
867,15,33,97
868,100,9,14
869,52,61,10
870,58,88,74
871,1,97,70
872,13,41,31
873,32,11,74
874,43,68,69
875,14,53,56
876,55,44,4
877,46,49,7
878,37,27,81
879,94,35,57
880,51,49,19
881,54,9,25
882,38,70,42
883,65,63,33
884,21,75,25
885,84,88,34
886,63,99,96
887,27,76,47
888,27,86,69
889,33,57,57
890,95,8,19
891,43,59,1
892,36,1,87
893,1,28,47
894,38,9,56
895,64,44,75
896,88,100,62
897,73,5,79
898,79,66,45
899,84,58,30
900,70,87,27
901,16,71,22
902,42,70,4
903,5,26,2
904,10,42,38
905,4,40,92
906,82,85,98
907,91,92,2
908,87,33,58
909,26,14,7
910,15,99,99
911,72,15,17
912,61,96,11
913,22,46,52
914,16,68,48
915,17,59,31
916,49,74,60
917,31,86,99
918,63,14,51
919,17,92,62
920,79,1,60
921,41,44,25
922,23,31,52
923,27,10,23
924,31,16,62
925,15,12,24
926,29,85,1
927,30,13,74
928,7,74,59
929,8,43,26
930,41,41,28
931,65,78,99
932,77,57,61
933,34,30,24
934,38,87,14
935,42,100,14
936,73,90,86
937,8,95,24
938,35,66,54
939,65,90,54
940,40,88,6
941,59,72,11
942,51,76,44
943,30,24,73
944,18,50,23
945,90,53,54
946,36,85,42
947,12,18,60
948,47,32,15
949,78,100,61
950,9,41,18
951,98,44,63
952,81,32,70
953,83,55,82
954,34,6,29
955,89,32,26
956,15,45,94
957,32,85,78
958,42,38,85
959,90,1,66
960,11,68,34
961,22,70,63
962,30,15,41
963,75,18,84
964,91,44,5
965,40,57,18
966,50,10,99
967,91,55,89
968,42,17,67
969,98,17,32
970,11,12,67
971,59,77,35
972,67,27,84
973,2,67,84
974,70,74,29
975,99,88,77
976,84,51,85
977,8,23,52
978,85,23,44
979,34,92,40
980,3,60,33
981,68,68,42
982,36,70,61
983,57,46,60
984,68,73,21
985,48,11,4
986,92,55,53
987,57,81,100
988,58,37,19
989,55,18,23
990,30,88,10
991,83,4,14
992,69,1,3
993,6,82,69
994,9,13,83
995,24,55,35
996,2,36,93
997,20,90,86
998,6,51,73
999,91,12,98
1000,36,32,46
1001,58,68,88
1002,75,88,16
1003,21,16,65
1004,69,52,76
1005,99,85,69
1006,26,42,95
1007,1,100,64
1008,58,31,13
1009,7,6,88
1010,40,72,41
1011,57,88,4
1012,57,41,50
1013,33,79,59
1014,94,83,67
1015,95,57,9
1016,40,21,35
1017,95,16,69
1018,40,48,72
1019,28,54,70
1020,99,50,60
1021,58,28,66
1022,19,71,14
1023,78,23,100
1024,89,1,26
1025,53,70,37
1026,71,30,12
1027,30,90,89
1028,23,38,7
1029,94,78,60
1030,79,29,71
1031,26,81,75
1032,15,25,8
1033,71,16,43
1034,7,39,81
1035,50,47,61
1036,85,89,22
1037,78,93,16
1038,6,45,52
1039,10,3,51
1040,17,67,5
1041,90,86,56
1042,12,20,15
1043,100,8,76
1044,30,51,45
1045,32,68,60
1046,65,51,25
1047,78,86,50
1048,61,84,10
1049,100,28,96
1050,88,34,58
1051,33,33,23
1052,57,77,1
1053,79,97,13
1054,47,58,93
1055,92,69,68
1056,69,93,56
1057,17,51,99
1058,94,34,98
1059,19,51,88
1060,56,8,40
1061,77,3,26
1062,78,26,17
1063,12,46,35
1064,51,17,18
1065,45,27,5
1066,91,75,62
1067,100,50,51
1068,38,34,96
1069,16,56,94
1070,51,20,37
1071,59,32,22
1072,64,73,81
1073,86,17,34
1074,46,89,18
1075,51,29,19
1076,66,72,17
1077,24,93,84
1078,54,63,93
1079,12,75,22
1080,77,8,44
1081,58,42,23
1082,8,50,93
1083,68,93,99
1084,2,50,55
1085,94,4,92
1086,71,63,45
1087,21,58,22
1088,80,58,84
1089,97,92,41
1090,11,58,5
1091,45,99,91
1092,97,82,70
1093,56,86,44
1094,24,34,52
1095,5,59,94
1096,76,44,19
1097,16,90,60
1098,21,93,44
1099,11,30,71
1100,11,15,59
1101,68,34,94
1102,21,8,73
1103,14,11,66
1104,21,99,97
1105,42,54,19
1106,52,49,5
1107,79,69,28
1108,54,16,74
1109,11,31,66
1110,15,69,2
1111,83,5,67
1112,93,42,91
1113,41,99,86
1114,53,43,79
1115,62,14,33
1116,94,11,1
1117,80,45,24
1118,2,41,58
1119,4,44,22
1120,49,25,96
1121,43,48,19
1122,88,53,76
1123,63,95,64
1124,52,47,59
1125,29,84,90
1126,1,64,48
1127,64,62,6
1128,31,80,61
1129,34,8,68
1130,75,22,75
1131,87,78,84
1132,49,15,68
1133,17,12,59
1134,86,100,78
1135,2,46,20
1136,53,76,39
1137,98,13,49
1138,76,96,49
1139,48,52,38
1140,96,50,32
1141,17,38,32
1142,94,88,15
1143,72,68,9
1144,81,18,20
1145,79,75,90
1146,47,4,4
1147,99,49,15
1148,95,10,16
1149,54,4,92
1150,85,100,85
1151,4,14,34
1152,3,87,63
1153,56,9,40
1154,34,17,39
1155,17,8,74
1156,43,17,57
1157,54,99,70
1158,52,21,62
1159,66,53,21
1160,83,39,77
1161,22,71,25
1162,11,22,4
1163,61,19,57
1164,26,43,61
1165,11,57,96
1166,89,92,75
1167,10,45,44
1168,8,52,57
1169,6,52,7
1170,78,95,17
1171,13,27,31
1172,17,66,4
1173,54,20,45
1174,47,55,17
1175,14,54,23
1176,60,48,75
1177,61,99,30
1178,46,2,68
1179,68,90,15
1180,36,7,45
1181,37,88,91
1182,74,70,93
1183,26,18,3
1184,76,67,84
1185,34,25,6
1186,78,52,93
1187,15,71,30
1188,35,8,82
1189,47,35,47
1190,60,31,26
1191,30,59,39
1192,100,68,52
1193,32,54,90
1194,51,18,39
1195,73,32,25
1196,81,41,45
1197,49,90,91
1198,35,54,19
1199,10,48,35
1200,54,25,85
1201,57,42,84
1202,99,41,78
1203,6,38,22
1204,73,56,19
1205,39,46,9
1206,67,13,30
1207,77,3,14
1208,86,44,69
1209,12,21,76
1210,58,14,29
1211,3,49,97
1212,11,63,51
1213,100,92,14
1214,94,39,64
1215,47,43,63
1216,92,77,61
1217,30,80,9
1218,88,83,90
1219,49,79,79
1220,15,34,60
1221,78,53,85
1222,100,63,34
1223,20,33,69
1224,48,57,21
1225,35,65,6
1226,82,80,52
1227,40,2,33
1228,7,77,39
1229,71,18,46
1230,69,26,8
1231,72,82,49
1232,60,38,27
1233,54,89,90
1234,24,71,17
1235,63,99,47
1236,38,79,82
1237,85,96,51
1238,95,87,87
1239,48,23,93
1240,77,9,65
1241,28,67,75
1242,4,73,16
1243,19,68,39
1244,63,50,47
1245,44,73,28
1246,55,94,2
1247,8,49,46
1248,64,36,91
1249,20,18,39
1250,47,56,17
1251,49,72,34
1252,88,78,48
1253,56,66,16
1254,25,35,65
1255,96,13,26
1256,35,41,81
1257,43,30,97
1258,54,31,75
1259,72,37,94
1260,14,49,88
1261,79,16,37
1262,19,68,31
1263,43,20,38
1264,97,53,54
1265,63,44,94
1266,83,64,94
1267,61,35,56
1268,97,61,76
1269,32,83,93
1270,22,55,7
1271,97,41,57
1272,88,40,15
1273,48,77,73
1274,37,4,98
1275,76,46,64
1276,88,34,71
1277,59,98,30
1278,86,82,32
1279,82,81,39
1280,74,83,56
1281,93,79,98
1282,26,45,46
1283,22,90,30
1284,23,11,64
1285,40,40,48
1286,17,52,21
1287,59,86,95
1288,14,17,96
1289,59,62,95
1290,22,78,10
1291,76,14,68
1292,39,69,41
1293,38,7,32
1294,5,68,48
1295,66,23,80
1296,71,45,30
1297,28,33,35
1298,17,75,29
1299,29,62,50
1300,23,41,62
1301,94,98,23
1302,94,60,74
1303,33,81,55
1304,40,56,71
1305,85,73,71
1306,43,76,90
1307,64,21,56
1308,53,81,79
1309,73,72,76
1310,51,16,22
1311,42,64,3
1312,67,58,23
1313,13,54,69
1314,25,7,7
1315,83,73,38
1316,51,70,73
1317,43,29,81
1318,82,8,50
1319,82,87,85
1320,25,8,46
1321,97,71,90
1322,54,30,23
1323,62,17,1
1324,92,74,16
1325,71,39,6
1326,87,83,11
1327,54,47,43
1328,87,84,98
1329,70,56,88
1330,55,26,63
1331,16,32,3
1332,20,24,2
1333,74,93,84
1334,47,15,50
1335,59,13,33
1336,20,46,4
1337,25,85,54
1338,47,86,7
1339,26,54,2
1340,100,1,86
1341,36,88,40
1342,54,51,26
1343,22,36,31
1344,60,19,53
1345,30,11,83
1346,35,47,86
1347,37,3,87
1348,6,46,67
1349,97,87,15
1350,37,45,19
1351,68,88,78
1352,26,65,6
1353,55,40,31
1354,68,29,58
1355,45,33,66
1356,87,58,10
1357,21,93,6
1358,45,72,87
1359,66,48,24
1360,4,97,7
1361,65,95,73
1362,72,60,64
1363,11,26,18
1364,26,45,94
1365,10,10,65
1366,6,14,45
1367,5,2,13
1368,32,92,14
1369,15,28,62
1370,74,62,50
1371,7,98,72
1372,89,33,4
1373,5,38,53
1374,94,83,98
1375,100,68,21
1376,63,74,81
1377,53,34,88
1378,31,95,4
1379,55,2,28
1380,87,12,77
1381,71,44,41
1382,83,31,30
1383,8,64,85
1384,91,98,24
1385,1,68,87
1386,74,52,87
1387,76,83,19
1388,1,42,85
1389,26,10,46
1390,3,36,85
1391,4,56,11
1392,72,38,12
1393,50,21,53
1394,19,39,72
1395,96,44,50
1396,8,31,66
1397,74,100,43
1398,86,99,70
1399,45,41,99
1400,28,61,31
1401,23,36,3
1402,60,84,91
1403,5,40,78
1404,3,43,25
1405,27,97,83
1406,8,1,14
1407,24,82,39
1408,14,99,18
1409,99,37,18
1410,3,81,48
1411,48,68,40
1412,89,33,32
1413,80,98,16
1414,56,67,78
1415,65,52,91
1416,69,2,90
1417,8,50,92
1418,54,28,79
1419,81,15,20
1420,54,9,100
1421,76,87,37
1422,26,67,40
1423,75,37,9
1424,41,11,19
1425,87,67,50
1426,22,78,88
1427,7,49,85
1428,52,35,33
1429,44,88,2
1430,40,40,1
1431,81,35,44
1432,12,9,91
1433,74,43,38
1434,46,28,10
1435,56,98,73
1436,43,28,3
1437,73,84,22
1438,6,98,45
1439,12,60,65
1440,42,23,70
1441,83,3,37
1442,3,100,79
1443,9,68,8
1444,79,54,70
1445,47,88,90
1446,88,26,65
1447,5,3,68
1448,38,91,62
1449,76,40,79
1450,71,9,72
1451,26,56,27
1452,38,83,31
1453,14,39,67
1454,36,45,65
1455,94,66,33
1456,45,20,35
1457,91,40,99
1458,9,43,57
1459,62,84,54
1460,53,29,47
1461,47,63,5
1462,55,38,25
1463,84,94,52
1464,49,70,70
1465,77,66,64
1466,21,72,87
1467,63,67,57
1468,44,47,6
1469,52,96,38
1470,73,99,87
1471,2,10,10
1472,12,65,10
1473,77,89,54
1474,99,43,80
1475,29,41,63
1476,44,12,65
1477,74,75,35
1478,45,10,76
1479,99,74,36
1480,97,76,98
1481,81,21,75
1482,99,92,51
1483,17,91,34
1484,91,82,79
1485,6,64,60
1486,3,98,77
1487,27,89,68
1488,35,65,20
1489,79,12,10
1490,39,86,41
1491,17,3,4
1492,26,9,85
1493,11,12,46
1494,61,26,81
1495,19,59,93
1496,1,36,61
1497,26,17,7
1498,48,38,4
1499,62,76,55
1500,66,12,35
1501,87,12,35
1502,58,29,94
1503,19,76,98
1504,68,39,69
1505,36,97,92
1506,92,96,37
1507,97,22,56
1508,25,98,7
1509,84,70,65
1510,9,44,78
1511,52,86,8
1512,47,48,60
1513,46,37,62
1514,36,25,88
1515,18,94,2
1516,96,44,10
1517,4,85,49
1518,19,44,10
1519,2,93,66
1520,11,2,30
1521,80,8,36
1522,83,35,73
1523,84,47,83
1524,29,87,82
1525,63,71,54
1526,82,41,42
1527,98,45,7
1528,55,15,10
1529,63,23,76
1530,77,7,72
1531,91,84,30
1532,38,24,7
1533,74,3,41
1534,7,42,37
1535,58,17,84
1536,48,47,55
1537,37,72,54
1538,71,9,4
1539,20,14,68
1540,29,35,41
1541,28,30,22
1542,83,92,74
1543,96,92,97
1544,8,37,64
1545,34,99,8
1546,7,5,60
1547,81,1,88
1548,69,2,72
1549,12,55,10
1550,84,24,37
1551,16,51,61
1552,49,100,17
1553,11,8,48
1554,49,33,31
1555,92,92,71
1556,45,84,61
1557,56,64,26
1558,25,49,83
1559,64,97,90
1560,2,7,81
1561,2,36,46
1562,12,71,56
1563,4,40,70
1564,84,88,9
1565,99,14,91
1566,3,56,49
1567,2,22,84
1568,93,12,74
1569,91,89,4
1570,53,57,89
1571,23,18,49
1572,45,8,24
1573,30,80,56
1574,11,29,22
1575,85,42,89
1576,76,53,54
1577,78,26,46
1578,17,17,73
1579,93,21,9
1580,2,59,78
1581,57,6,82
1582,74,21,96
1583,64,63,11
1584,76,55,38
1585,74,59,44
1586,28,10,42
1587,50,70,40
1588,7,33,89
1589,13,88,61
1590,33,61,43
1591,100,95,72
1592,94,60,95
1593,56,30,64
1594,35,55,68
1595,77,15,42
1596,32,20,78
1597,64,7,57
1598,89,25,10
1599,32,62,49
1600,54,33,77
1601,47,10,35
1602,93,92,58
1603,69,35,53
1604,83,71,96
1605,71,98,84
1606,51,57,63
1607,44,35,69
1608,55,44,12
1609,51,71,1
1610,43,24,87
1611,50,97,93
1612,30,47,97
1613,60,88,58
1614,89,62,15
1615,86,69,25
1616,19,3,7
1617,31,41,66
1618,70,5,51
1619,95,84,82
1620,84,50,100
1621,34,68,15
1622,9,68,57
1623,30,37,8
1624,42,12,15
1625,17,51,89
1626,90,99,70
1627,43,14,80
1628,55,95,59
1629,13,93,34
1630,43,84,74
1631,92,22,81
1632,64,76,8
1633,92,49,2
1634,65,95,28
1635,98,95,20
1636,75,1,84
1637,87,14,3
1638,8,26,76
1639,86,96,3
1640,44,25,40
1641,30,68,27
1642,24,92,22
1643,39,97,91
1644,19,23,58
1645,12,14,61
1646,52,17,94
1647,18,77,26
1648,29,57,2
1649,54,9,62
1650,53,99,52
1651,17,57,88
1652,71,100,90
1653,28,29,37
1654,50,79,23
1655,93,9,61
1656,89,34,98
1657,23,84,29
1658,41,10,15
1659,78,36,14
1660,91,39,45
1661,21,67,64
1662,46,4,87
1663,15,44,28
1664,52,29,81
1665,64,11,15
1666,71,22,86
